
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
930,0,-10.4646,0,0,-13.593,-5.39996,39.3929,-0.142348,0.282494,0.0674333,-29.1628,6.99611e-15,71.6803,0,0,-0.356868,8.31346,-1.05559,-21.0086,1164.68,663.26,362.785,424.987,424.987,424.987,-0.797086,14.2315,11.576,738.709,682.751,274.13,166.935,166.935,166.935,14.0604,11.3634,2.20945,17.4151,-14.5487,15.0336,0.264125,0.703944,3.86585,-299.798,266.939,-96.4178,0,0,1.60382,95.9554,17.9944,-27.4606,-0.557165,0.558128,0.176093,163.366,10.8412,75.3552,0,0,-0.348574,16.3676,-4.39175,7.836,32.1386,89.0447,26.8309,779.974,678.815,386.237,361.737,361.737,361.737,-0.797091,14.2315,11.576,725.2,680.606,220.193,55.6449,55.6449,55.6449,-5.47302,16.0337,-7.15157,1138.98,542.148,790.316,126.456,126.456,126.456,24.7316,0,0,29.6342,6.78039,-32.209,-0.126153,0.00358255,-0.0404817,-9.51918,-2.5074e-15,-1.60477,0,0,0.0132395,4.37425,-17.1131,20.4968,1242.92,530.61,412.04,404.158,404.158,404.158,-14.8501,-82.3245,-29.4808,1148.49,555.065,58.8789,160.43,160.43,160.43,-81.4891,11.7872,-27.9608,31.2595,15.0981,24.0586,-0.575094,0.724107,3.30427,481.947,-264.342,5.76669,0,0,1.29216,41.3843,21.1654,-9.22458,-0.956954,0.235629,0.365278,-61.8278,-22.5456,0.0793328,0,0,-0.0235134,16.3676,4.39175,-7.836,15.167,28.5666,7.15172,1054.56,615.621,85.4277,362.496,362.496,362.496,-14.8501,-82.3245,-29.4809,1195.21,529.992,51.8884,53.4767,53.4767,53.4767
931,0,-9.35323,0,0,-12.543,-5.93372,41.5523,-0.105586,0.30516,0.108839,-27.2177,-2.09883e-14,78.845,0,0,-0.135432,8.46014,-4.19767,-19.9027,1184.17,661.092,363.963,424.651,424.651,424.651,-2.87756,13.0427,11.2583,760.06,679.772,271.753,166.935,166.935,166.935,12.6971,10.8522,4.10823,20.739,-14.3819,14.4361,0.161196,0.692024,3.79896,-211.56,259.667,-104.058,0,0,1.12307,98.6053,16.2316,-27.1472,-0.482609,0.543137,-0.0264201,180.099,5.02064,82.023,0,0,-0.276215,16.5494,-4.24281,7.87513,32.4121,88.5121,26.6334,798.588,679.66,384.899,362.595,362.595,362.595,-2.87757,13.0427,11.2583,747.861,675.785,217.609,55.6449,55.6449,55.6449,-5.34277,16.2241,-7.20403,1136.08,542.8,789.824,126.456,126.456,126.456,25.395,0,0,30.38,6.73799,-32.0065,-0.137065,0.00243637,-0.049263,-8.79882,-5.60236e-15,-2.00001,0,0,0.00766134,4.63545,-15.4258,20.2372,1228.38,530.733,409.024,403.38,403.38,403.38,-15.0559,-81.98,-29.5667,1127.41,555.052,58.9628,160.43,160.43,160.43,-81.131,11.8238,-28.1404,29.7143,14.811,24.2061,-0.36225,0.713006,3.36524,412.936,-274.162,6.31732,0,0,1.27148,40.8359,20.9193,-9.30555,-0.944505,0.273171,0.455266,-77.3617,-27.5636,-0.324776,0,0,-0.113072,16.5494,4.24281,-7.87513,15.223,29.6723,6.83236,1033.83,615.904,86.0746,362.521,362.521,362.521,-15.0559,-81.98,-29.5667,1174,529.831,51.6926,53.4767,53.4768,53.4767
932,0,-8.86325,0,0,-11.9165,-5.98153,41.7389,-0.0979421,0.320336,0.118707,-29.7123,-5.24708e-15,81.6227,0,0,0.146137,8.46875,-7.38452,-18.833,1203.71,658.478,368.006,424.221,424.221,424.221,-3.33204,11.534,10.4212,781.736,680.041,267.604,166.935,166.935,166.935,11.1883,10.0345,4.33578,24.1992,-13.9913,13.9001,0.0851988,0.680287,3.66941,-124.423,252.33,-110.923,0,0,0.577392,100.56,14.6105,-26.9743,-0.417085,0.531811,-0.16702,187.823,5.02508,85.3514,0,0,-0.153959,16.8069,-3.98464,7.84121,32.2892,87.3698,26.3779,817.152,680.221,381.762,363.41,363.41,363.41,-3.33199,11.534,10.4211,770.97,675.834,213.173,55.6449,55.6449,55.6449,-5.09881,16.5012,-7.19738,1133.18,543.686,790.83,126.456,126.456,126.456,25.7595,0,0,30.6921,6.66001,-31.6317,-0.154813,0.00326266,-0.048486,-7.79475,1.55773e-15,-2.52965,0,0,0.00288733,4.91474,-13.4461,19.9228,1211.91,530.882,407.15,402.722,402.722,402.722,-15.3323,-81.5826,-29.4626,1106.1,555.039,59.0609,160.43,160.43,160.43,-80.7515,11.6897,-28.2555,27.9778,14.3348,24.3204,-0.110404,0.653777,3.42987,319.389,-262.681,5.27859,0,0,1.08489,39.7225,20.4584,-9.65405,-0.908521,0.296153,0.597569,-90.3237,-29.9471,-0.944007,0,0,-0.21459,16.8069,3.98464,-7.84121,15.1661,30.5106,6.31564,1012.84,616.11,86.7514,362.717,362.717,362.717,-15.3323,-81.5826,-29.4626,1152.59,529.723,51.4904,53.4768,53.4767,53.4768
933,0,-8.92379,0,0,-11.6709,-5.52969,39.9308,-0.121391,0.330386,0.094995,-35.6636,3.49806e-15,79.6266,0,0,0.431374,8.35267,-10.5396,-17.8949,1222.87,655.512,374.772,423.754,423.754,423.754,-2.10664,9.64009,9.10213,803.759,683.671,261.606,166.935,166.935,166.935,9.43984,8.88924,2.85082,27.7006,-13.3827,13.4646,0.0414559,0.6752,3.48351,-43.2476,245.349,-118.17,0,0,0.0373698,101.803,13.2415,-26.871,-0.367379,0.533549,-0.236104,185.824,13.3179,84.5958,0,0,-0.00967667,17.1255,-3.61615,7.74465,31.7833,85.6409,26.0634,835.496,680.521,376.798,364.182,364.182,364.182,-2.10663,9.64007,9.10213,794.644,680.903,206.783,55.6449,55.6449,55.6449,-4.74024,16.8493,-7.14399,1130.38,544.789,793.287,126.456,126.456,126.456,25.7781,0,0,30.5237,6.55074,-31.1013,-0.175022,0.00595862,-0.037766,-6.46982,5.68434e-15,-3.04658,0,0,-0.000598456,5.20846,-11.2285,19.5813,1193.94,531.126,406.597,402.234,402.234,402.234,-15.6704,-81.0352,-29.1185,1084.58,555.023,59.2504,160.43,160.43,160.43,-80.2514,11.3797,-28.2682,26.0889,13.6865,24.4144,0.150805,0.552126,3.48503,210.832,-229.799,3.452,0,0,0.761037,38.1545,19.8089,-10.233,-0.845566,0.300326,0.770348,-97.2385,-29.7562,-1.64794,0,0,-0.301954,17.1255,3.61615,-7.74465,14.9871,31.1337,5.6368,991.595,616.175,87.7028,363.129,363.129,363.129,-15.6705,-81.0352,-29.1185,1131,529.697,51.2752,53.4767,53.4768,53.4767
934,0,-9.34069,0,0,-11.5875,-4.64639,36.0958,-0.172105,0.319065,0.032707,-42.8264,5.24708e-15,69.693,0,0,0.630515,8.13719,-13.5875,-17.1713,1241.23,652.293,383.991,423.284,423.284,423.284,0.888721,7.23232,7.34454,826.506,690.802,254.043,166.935,166.935,166.935,7.26959,7.38124,-0.42162,31.1479,-12.5748,13.1626,0.0434083,0.659167,3.26197,26.5362,226.94,-116.83,0,0,-0.403051,102.33,12.208,-26.7921,-0.358517,0.538112,-0.227125,165.986,24.9141,75.8299,0,0,0.104806,17.4892,-3.14147,7.5958,30.9358,83.3615,25.7013,853.57,680.551,370.012,364.935,364.935,364.936,0.888734,7.23234,7.34456,819.465,691.212,198.847,55.6449,55.6449,55.6449,-4.27105,17.2509,-7.05541,1127.78,546.085,797.114,126.456,126.456,126.456,25.3814,0,0,29.8109,6.41486,-30.4333,-0.193765,0.00962643,-0.0187902,-4.9349,6.01228e-15,-3.36539,0,0,-0.00227031,5.50832,-8.83335,19.2461,1174.9,531.497,407.518,401.937,401.937,401.937,-16.0604,-80.218,-28.4955,1062.91,554.984,59.6054,160.43,160.43,160.43,-79.5048,10.9036,-28.1479,24.092,12.8839,24.5032,0.398016,0.416474,3.51326,95.5736,-177.23,1.64657,0,0,0.349062,36.2442,19.0095,-11.0108,-0.753283,0.283976,0.949242,-95.5123,-27.2766,-2.23994,0,0,-0.349217,17.4892,3.14147,-7.5958,14.684,31.5921,4.82687,970.215,616.023,89.2143,363.76,363.76,363.76,-16.0603,-80.2181,-28.4955,1109.27,529.757,51.0165,53.4767,53.4768,53.4768
935,0,-9.77714,0,0,-11.3412,-3.46094,30.2833,-0.23126,0.245602,-0.0684876,-47.5513,-1.04942e-14,47.2301,0,0,0.596435,7.85599,-16.4592,-16.7268,1258.39,648.926,395.29,422.819,422.819,422.819,5.69595,4.135,5.26804,850.635,701.34,245.643,166.935,166.935,166.935,4.40469,5.48604,-5.4923,34.4524,-11.5976,13.0209,0.0928603,0.575602,3.02794,83.7047,170.744,-83.5768,0,0,-0.664209,102.146,11.5682,-26.7302,-0.424801,0.497813,-0.152349,114.457,20.9728,53.4621,0,0,0.127628,17.8816,-2.56958,7.40397,29.8083,80.5769,25.3184,871.444,680.263,361.441,365.689,365.689,365.689,5.69593,4.13504,5.26804,846.381,706.666,190.417,55.6449,55.6449,55.6449,-3.70002,17.6877,-6.94157,1125.45,547.556,802.197,126.456,126.456,126.456,24.4901,0,0,28.4866,6.25631,-29.6418,-0.208221,0.0135008,0.00548993,-3.42036,5.57503e-15,-3.33178,0,0,-0.00210469,5.80308,-6.32121,18.948,1155.27,531.977,410.013,401.818,401.818,401.818,-16.4896,-79.0078,-27.5757,1041.22,554.882,60.1786,160.43,160.43,160.43,-78.3799,10.2857,-27.8779,22.0304,11.9437,24.5981,0.616478,0.257189,3.49566,-20.697,-108.596,0.618094,0,0,-0.100496,34.0935,18.105,-11.9649,-0.630251,0.248973,1.11108,-83.5859,-23.1559,-2.52219,0,0,-0.338654,17.8816,2.56958,-7.40397,14.2619,31.9283,3.90712,948.89,615.581,91.5586,364.58,364.58,364.58,-16.4896,-79.0078,-27.5757,1087.53,529.877,50.6573,53.4767,53.4768,53.4768
936,0,-9.77991,0,0,-10.6219,-2.13518,22.8483,-0.258411,0.0616397,-0.184946,-44.7983,6.99611e-15,9.67751,0,0,0.221955,7.54627,-19.0957,-16.6034,1274.04,645.52,408.226,422.345,422.345,422.345,12.0819,0.175392,3.15727,876.814,714.381,237.494,166.935,166.935,166.935,0.517012,3.22369,-12.0707,37.537,-10.4876,13.0607,0.148716,0.347075,2.7696,131.506,46.5461,10.0779,0,0,-0.729014,101.264,11.3567,-26.7184,-0.563049,0.329006,-0.0646546,28.4568,-30.6808,14.3239,0,0,0.0740842,18.2863,-1.91366,7.177,28.4711,77.3387,24.9561,889.3,679.582,351.158,366.442,366.442,366.442,12.0818,0.175416,3.15726,876.323,726.017,183.082,55.6449,55.6449,55.6449,-3.03993,18.1408,-6.80989,1123.45,549.181,808.396,126.456,126.456,126.456,23.0299,0,0,26.4957,6.07665,-28.7296,-0.217361,0.0165119,0.0310535,-2.25653,-7.43337e-15,-2.78945,0,0,-0.00146735,6.07954,-3.74759,18.7079,1135.47,532.506,414.115,401.838,401.839,401.838,-16.9408,-77.2991,-26.3686,1019.68,554.666,60.9901,160.43,160.43,160.43,-76.7611,9.56317,-27.4584,19.9435,10.8808,24.7009,0.798882,0.0858353,3.41847,-133.3,-29.3106,0.768519,0,0,-0.541394,31.7875,17.1402,-13.0846,-0.48003,0.200015,1.23715,-61.9515,-18.1595,-2.27837,0,0,-0.2678,18.2863,1.91366,-7.177,13.7307,32.174,2.88339,927.885,614.79,94.947,365.525,365.525,365.525,-16.9408,-77.299,-26.3685,1065.87,530.007,50.123,53.4767,53.4767,53.4767
937,0,-8.97878,0,0,-9.28496,-0.839418,14.6925,-0.214701,-0.211935,-0.259377,-30.8315,1.22432e-14,-36.1663,0,0,-0.336225,7.24341,-21.4513,-16.8171,1287.92,642.186,422.315,421.83,421.83,421.83,19.2645,-4.71005,1.46573,905.199,727.726,230.425,166.935,166.935,166.935,-4.63758,0.691441,-19.3028,40.3398,-9.28465,13.2939,0.116006,-0.00855141,2.42352,175.651,-131.733,150.838,0,0,-0.703189,99.7016,11.5833,-26.8231,-0.670054,0.0152692,-0.046894,-56.6806,-136.873,-33.9596,0,0,0.132518,18.6878,-1.19051,6.92131,26.9878,73.7011,24.6635,907.401,678.414,339.282,367.157,367.158,367.157,19.2645,-4.71,1.46569,909.445,746.12,178.081,55.6449,55.6449,55.6449,-2.30711,18.5924,-6.66541,1121.82,550.945,815.546,126.456,126.456,126.456,20.9469,0,0,23.8103,5.8742,-27.6818,-0.222132,0.0178877,0.0533438,-1.8325,-8.74514e-16,-1.64788,0,0,-0.00371881,6.32338,-1.16038,18.5318,1115.9,532.994,419.777,401.951,401.951,401.951,-17.3882,-75.0216,-24.9129,998.459,554.282,62.0283,160.43,160.43,160.43,-74.5679,8.78465,-26.9051,17.8639,9.70932,24.8004,0.94251,-0.0845242,3.27669,-237.681,53.076,2.24465,0,0,-0.934525,29.3924,16.1547,-14.3685,-0.311991,0.145209,1.31528,-33.2825,-13.3422,-1.36104,0,0,-0.150431,18.6878,1.19051,-6.92131,13.1025,32.3494,1.74429,907.513,613.611,99.4938,366.52,366.52,366.52,-17.3882,-75.0215,-24.9128,1044.43,530.083,49.3387,53.4768,53.4768,53.4767
938,0,-7.41842,0,0,-7.47714,0.271002,7.16517,-0.117613,-0.439586,-0.252039,-9.28221,1.22432e-14,-72.0594,0,0,-0.663032,6.976,-23.4939,-17.3568,1299.87,639.036,437.069,421.231,421.231,421.232,25.9589,-10.3493,0.628086,935.098,738.469,224.079,166.935,166.935,166.935,-10.9625,-1.88393,-25.8667,42.8153,-8.02822,13.7208,-0.0330556,-0.300654,1.97362,216.099,-278.195,259.745,0,0,-0.714161,97.4807,12.2305,-27.1283,-0.633071,-0.281685,-0.109231,-93.3713,-237.013,-71.3443,0,0,0.427164,19.0722,-0.420055,6.64208,25.404,69.7197,24.4858,926.057,676.662,325.983,367.777,367.777,367.777,25.9589,-10.3493,0.628065,944.62,762.745,174.923,55.6449,55.6449,55.6449,-1.52116,19.0263,-6.51066,1120.59,552.832,823.465,126.456,126.456,126.456,18.2207,0,0,20.4439,5.64454,-26.4682,-0.224946,0.0169014,0.0682985,-2.52235,3.60054e-15,0.10006,0,0,-0.0139691,6.51968,1.40101,18.4089,1096.91,533.337,426.874,402.113,402.113,402.113,-17.7955,-72.1531,-23.2793,977.72,553.685,63.2622,160.43,160.43,160.43,-71.7677,8.01175,-26.2446,15.8175,8.44442,24.8717,1.04613,-0.240175,3.07469,-328.649,130.296,4.74756,0,0,-1.24747,26.9572,15.1814,-15.8185,-0.140481,0.0931014,1.34136,-2.03248,-9.47426,0.253143,0,0,-0.0120967,19.0722,0.420055,-6.64208,12.3903,32.465,0.464655,888.099,612.028,105.203,367.49,367.49,367.49,-17.7954,-72.1532,-23.2793,1023.28,530.038,48.2557,53.4767,53.4767,53.4767
939,0,-5.62383,0,0,-5.62564,1.0877,1.44868,-0.0370314,-0.504484,-0.193128,9.04956,-3.49806e-15,-83.8493,0,0,-0.560658,6.76167,-25.2054,-18.1839,1309.79,636.174,452.023,420.51,420.51,420.51,30.9645,-16.319,0.795807,965.451,744.621,216.94,166.935,166.935,166.935,-17.85,-4.10191,-30.62,44.9347,-6.75536,14.3256,-0.203036,-0.383061,1.52579,249.09,-325.536,279.601,0,0,-0.753605,94.6215,13.2479,-27.7187,-0.494913,-0.390039,-0.162287,-84.7678,-265.954,-83.2858,0,0,0.730071,19.4285,0.375435,6.34415,23.7414,65.4493,24.4526,945.573,674.252,311.488,368.238,368.238,368.238,30.9645,-16.319,0.795784,980.129,772.963,171.359,55.645,55.6449,55.6449,-0.70417,19.4293,-6.3469,1119.75,554.828,831.959,126.456,126.456,126.456,14.8747,0,0,16.4611,5.38274,-25.0523,-0.228458,0.0129093,0.072361,-4.56931,-6.23091e-15,2.34419,0,0,-0.0371383,6.65349,3.90513,18.315,1078.76,533.435,435.21,402.296,402.296,402.296,-18.117,-68.7256,-21.57,957.595,552.844,64.664,160.43,160.43,160.43,-68.3813,7.32154,-25.5103,13.8241,7.10408,24.8798,1.11262,-0.36894,2.82591,-401.506,194.037,7.7673,0,0,-1.45977,24.519,14.246,-17.4321,0.0177411,0.0523956,1.31905,26.336,-7.12711,2.39936,0,0,0.116094,19.4285,-0.375435,-6.34415,11.6069,32.5253,-0.985409,869.938,610.05,111.975,368.374,368.374,368.374,-18.117,-68.7256,-21.57,1002.46,529.813,46.8825,53.4767,53.4768,53.4767
940,0,-4.23184,0,0,-4.23446,1.57946,-2.01496,-0.0201851,-0.421506,-0.136235,15.9979,5.24708e-15,-73.2368,0,0,-0.253432,6.6048,-26.58,-19.234,1317.67,633.694,466.749,419.639,419.639,419.639,33.7694,-22.1167,1.79447,995.63,745.971,207.629,166.935,166.935,166.935,-24.4199,-5.50877,-33.1977,46.6839,-5.49909,15.0745,-0.309644,-0.301346,1.17946,272.657,-288.452,230.027,0,0,-0.740362,91.1423,14.547,-28.6646,-0.368165,-0.316436,-0.140393,-64.7322,-225.519,-72.5226,0,0,0.774618,19.749,1.17217,6.03245,22.002,60.9419,24.5705,966.206,671.147,296.071,368.508,368.508,368.508,33.7694,-22.1167,1.79446,1014.88,776.438,165.231,55.645,55.6449,55.6449,0.119867,19.7916,-6.17439,1119.3,556.916,840.827,126.456,126.456,126.456,10.9825,0,0,11.9816,5.08681,-23.411,-0.234297,0.00585915,0.0634817,-7.97538,1.31177e-15,4.82727,0,0,-0.0746735,6.71108,6.32675,18.2154,1061.69,533.214,444.531,402.491,402.491,402.491,-18.3077,-64.8234,-19.9144,938.166,551.739,66.2369,160.43,160.43,160.43,-64.4813,6.80408,-24.7392,11.8991,5.71094,24.7849,1.14476,-0.460881,2.54792,-452.303,237.353,10.624,0,0,-1.56297,22.1107,13.3694,-19.1924,0.14697,0.0291303,1.25775,46.6291,-6.39004,4.70233,0,0,0.205514,19.749,-1.17217,-6.03245,10.7665,32.5346,-2.62829,853.248,607.705,119.635,369.133,369.133,369.133,-18.3077,-64.8235,-19.9144,981.997,529.359,45.3132,53.4767,53.4767,53.4767
941,0,-3.61949,0,0,-3.62634,1.79384,-3.52169,-0.0627286,-0.268761,-0.103469,11.7228,0,-50.1637,0,0,-0.0276638,6.49592,-27.6226,-20.4211,1323.58,631.661,480.874,418.607,418.607,418.607,34.5938,-27.3976,3.32587,1025.63,743.481,195.856,166.935,166.935,166.935,-30.0544,-5.87385,-33.9667,48.0619,-4.28797,15.9144,-0.35263,-0.160893,0.943897,289.237,-210.71,153.817,0,0,-0.654569,87.062,15.9997,-30.0099,-0.294263,-0.155279,-0.0529978,-50.0775,-151.24,-49.6208,0,0,0.543877,20.0293,1.94574,5.71275,20.1776,56.246,24.8229,988.127,667.368,280.038,368.607,368.607,368.607,34.5938,-27.3976,3.3259,1048.75,774.57,155.911,55.6449,55.6449,55.6449,0.925902,20.1077,-5.99402,1119.22,559.077,849.865,126.456,126.456,126.456,6.66885,0,0,7.1729,4.7611,-21.5557,-0.241882,-0.00390015,0.0409101,-12.4123,-1.18059e-14,7.22766,0,0,-0.121899,6.68126,8.64454,18.0724,1045.86,532.628,454.545,402.708,402.708,402.708,-18.3393,-60.5745,-18.4536,919.468,550.365,68.0382,160.43,160.43,160.43,-60.1851,6.54998,-23.9704,10.0554,4.29313,24.5496,1.14982,-0.511007,2.25896,-479.702,255.665,12.7162,0,0,-1.56545,19.7683,12.5695,-21.0606,0.236102,0.0261108,1.16983,54.8739,-7.00513,6.71916,0,0,0.236443,20.0293,-1.94574,-5.71275,9.88551,32.5024,-4.46649,838.142,605.036,127.971,369.749,369.749,369.749,-18.3393,-60.5745,-18.4536,961.864,528.64,43.7427,53.4767,53.4768,53.4768
942,0,-3.81871,0,0,-3.82684,1.8241,-3.73408,-0.134998,-0.111161,-0.091811,1.06231,-5.24708e-15,-24.3514,0,0,0.0317118,6.41326,-28.3465,-21.6425,1327.62,630.114,494.074,417.428,417.428,417.428,34.0432,-32.0868,5.15312,1055.77,738.438,182.307,166.935,166.935,166.935,-34.6755,-5.3087,-33.5982,49.0775,-3.146,16.775,-0.367186,-0.0312908,0.783413,303.117,-124.735,78.9004,0,0,-0.527425,82.4078,17.4413,-31.7628,-0.259427,0.018986,0.0603321,-41.1327,-71.6496,-24.2431,0,0,0.169717,20.2684,2.67217,5.392,18.2631,51.4059,25.1767,1011.4,662.997,263.704,368.615,368.615,368.615,34.0432,-32.0868,5.15317,1082.14,769.23,144.19,55.6449,55.6449,55.6449,1.68886,20.3755,-5.8073,1119.47,561.285,858.872,126.456,126.456,126.456,2.10502,0,0,2.23384,4.41804,-19.5482,-0.248445,-0.0151449,0.00576087,-17.2556,5.24708e-15,9.22301,0,0,-0.168223,6.5571,10.8386,17.8497,1031.39,531.678,464.94,402.967,402.967,402.967,-18.2176,-56.1336,-17.3148,901.487,548.724,70.1896,160.43,160.43,160.43,-55.6418,6.62829,-23.2456,8.30579,2.88408,24.1451,1.13476,-0.517876,1.97448,-484.449,246.906,13.6569,0,0,-1.48664,17.538,11.8643,-22.9722,0.27968,0.0424554,1.06736,48.9654,-8.54606,8.09402,0,0,0.203787,20.2684,-2.67217,-5.392,8.98354,32.4493,-6.47333,824.602,602.106,136.776,370.226,370.226,370.226,-18.2176,-56.1336,-17.3149,942.049,527.618,42.4593,53.4767,53.4767,53.4767
943,0,-4.61762,0,0,-4.62542,1.76615,-3.32731,-0.207814,0.014538,-0.0934489,-11.2405,9.61966e-15,-2.93632,0,0,-0.00643773,6.32626,-28.7711,-22.7873,1329.92,629.051,506.083,416.137,416.137,416.137,32.762,-36.3267,7.13954,1086.39,732.023,168.067,166.935,166.935,166.935,-38.5902,-4.12961,-32.7219,49.7477,-2.09293,17.5734,-0.374246,0.0542486,0.662036,314.961,-50.549,18.7935,0,0,-0.387515,77.2288,18.6836,-33.8855,-0.244524,0.165805,0.168391,-35.8938,-2.45248,-3.32283,0,0,-0.213345,20.4678,3.32905,5.07855,16.2662,46.4629,25.5932,1035.96,658.173,247.375,368.665,368.665,368.665,32.762,-36.3267,7.13945,1115.59,762.103,131.476,55.6449,55.6449,55.6449,2.38476,20.5961,-5.61767,1120.02,563.509,867.659,126.456,126.456,126.456,-2.50375,0,0,-2.62539,4.07727,-17.5029,-0.250018,-0.0263644,-0.0386346,-21.7299,-8.74514e-15,10.6169,0,0,-0.201104,6.33721,12.8886,17.519,1018.39,530.399,475.402,403.294,403.294,403.294,-17.9916,-51.6632,-16.5805,884.178,546.819,72.8673,160.43,160.43,160.43,-51.0162,7.06225,-22.6095,6.66402,1.52103,23.5569,1.10974,-0.487035,1.70536,-470.551,212.989,13.323,0,0,-1.35494,15.4811,11.2728,-24.8388,0.280078,0.0737903,0.960513,29.3134,-10.4263,8.72646,0,0,0.122162,20.4678,-3.32905,-5.07855,8.08319,32.4106,-8.58939,812.474,598.995,145.881,370.576,370.576,370.576,-17.9916,-51.6632,-16.5805,922.552,526.26,41.8106,53.4767,53.4768,53.4768
944,0,-5.7065,0,0,-5.71328,1.68859,-2.78245,-0.262584,0.0957405,-0.104834,-21.8307,-6.1216e-15,10.6014,0,0,-0.0556119,6.20009,-28.9206,-23.7431,1330.65,628.435,516.685,414.788,414.788,414.788,31.2342,-40.352,9.20624,1117.7,725.149,154.164,166.935,166.935,166.935,-42.2046,-2.66895,-31.772,50.0942,-1.14446,18.2196,-0.379651,0.0854505,0.562894,325.058,0.0408187,-21.3889,0,0,-0.250045,71.6106,19.5363,-36.2852,-0.244721,0.270329,0.25556,-36.2241,50.2376,9.79706,0,0,-0.5441,20.6301,3.89667,4.78187,14.2109,41.4573,26.0389,1061.68,653.078,231.331,368.907,368.907,368.907,31.2342,-40.3519,9.20624,1149.48,754.448,119.122,55.6449,55.6449,55.6449,2.99193,20.7727,-5.42981,1120.83,565.714,876.043,126.456,126.456,126.456,-6.9362,0,0,-7.20181,3.76231,-15.5699,-0.243423,-0.0360526,-0.0873353,-25.1517,3.93531e-15,11.3683,0,0,-0.211433,6.0268,14.7729,17.064,1006.92,528.863,485.625,403.704,403.704,403.704,-17.7489,-47.3143,-16.2651,867.474,544.653,76.2738,160.43,160.43,160.43,-46.4693,7.81387,-22.1098,5.14593,0.242523,22.7893,1.08247,-0.426116,1.45814,-443.476,158.725,11.8306,0,0,-1.19682,13.6736,10.8144,-26.5573,0.245321,0.113986,0.85679,-1.41554,-12.1636,8.7473,0,0,0.0235973,20.6301,-3.89667,-4.78187,7.20797,32.4371,-10.7269,801.497,595.797,155.178,370.812,370.812,370.812,-17.7489,-47.3143,-16.2651,903.394,524.525,42.1506,53.4767,53.4767,53.4767
